manufacturer_name,model_name,variant_name,dimension,reported_scop,tbiv_c,tol_c,pdh_m7,cop_m7,pdh_p2,cop_p2,pdh_p7,cop_p7,pdh_p12,cop_p12,pdh_tbiv,cop_tbiv,pdh_tol,cop_tol
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRE-T,4_3_0_0,4.92,-10.0,-10.0,10.89,2.98,6.78,4.91,4.05,6.33,3.0,7.6,12.13,2.56,12.13,2.56
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRE-T,5_3_0_0,3.56,-10.0,-10.0,8.44,2.25,5.45,3.56,4.98,4.44,5.93,5.76,10.0,1.88,10.0,1.88
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRE-T,4_2_0_0,4.33,-17.0,-18.0,6.09,3.68,3.66,5.48,2.7,6.48,6.23,7.42,8.29,2.52,8.64,2.41
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRE-T,5_2_0_0,3.16,-17.0,-17.0,5.63,2.71,4.4,3.89,5.06,4.75,5.98,5.99,8.23,1.8,8.23,1.8
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRE-T,0_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRE-T,0_3_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRM-T,4_2_0_0,4.33,-17.0,-18.0,6.09,3.68,3.66,5.48,2.7,6.48,6.23,7.42,8.29,2.52,8.64,2.41
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRM-T,5_2_0_0,3.16,-17.0,-17.0,5.63,2.71,4.4,3.89,5.06,4.75,5.98,5.99,8.23,1.8,8.23,1.8
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRM-T,4_3_0_0,4.92,-10.0,-10.0,10.89,2.98,6.78,4.91,4.05,6.33,3.0,7.6,12.13,2.56,12.13,2.56
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRM-T,5_3_0_0,3.56,-10.0,-10.0,8.44,2.25,5.45,3.56,4.98,4.44,5.93,5.76,10.0,1.88,10.0,1.88
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRM-T,0_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRM-T,0_1_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRM-T,0_3_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRMB-T,5_1_0_0,4.12,2.0,2.0,,,12.41,2.17,8.58,3.56,5.86,5.3,12.41,2.17,12.41,2.17
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRMB-T,5_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRMB-T,4_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRMB-T,4_1_0_0,5.78,2.0,2.0,,,13.44,2.82,8.54,5.05,4.07,7.38,13.44,2.82,13.44,2.82
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRMS-T,4_1_0_0,6.12,2.0,2.0,,,13.44,2.86,8.54,5.31,4.07,7.94,13.44,2.86,13.44,2.86
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRMS-T,4_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRMS-T,5_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRMS-T,5_1_0_0,4.23,2.0,2.0,,,12.41,2.21,8.58,3.64,5.86,5.48,12.41,2.21,12.41,2.21
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 IRMS-T,0_2_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 ORB-T,5_1_0_0,4.34,2.0,2.0,,,12.49,2.18,8.08,3.81,5.99,5.61,12.49,2.18,12.49,2.18
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 ORB-T,5_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 ORB-T,4_1_0_0,6.13,2.0,2.0,,,14.59,2.85,8.92,5.37,4.16,8.0,14.59,2.85,14.59,2.85
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 ORE-T,5_2_0_0,3.15,-17.0,-18.0,5.6,2.68,4.4,3.86,5.07,4.76,6.0,6.23,7.9,1.75,7.47,1.65
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 ORE-T,5_3_0_0,3.61,-10.0,-10.0,9.51,2.25,5.6,3.64,5.07,4.49,6.01,5.79,10.11,1.9,10.11,1.9
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 ORE-T,0_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 ORE-T,4_3_0_0,4.84,-10.0,-10.0,11.36,2.87,6.84,4.84,4.21,6.41,3.03,7.31,12.26,2.43,12.26,2.43
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 ORE-T,4_2_0_0,4.11,-19.0,-20.0,6.2,3.71,4.91,4.64,5.34,6.14,6.28,7.41,9.25,2.21,9.0,2.16
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7000iAW 17 ORE-T,0_3_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORB-T,5_1_0_0,4.34,2.0,2.0,,,12.49,2.18,8.08,3.81,5.99,5.61,12.49,2.18,12.49,2.18
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORB-T,4_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORB-T,5_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORB-T,4_1_0_0,6.13,2.0,2.0,,,14.59,2.85,8.92,5.37,4.16,8.0,14.59,2.85,14.59,2.85
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORB-T,0_2_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORE-T,4_2_0_0,4.11,-19.0,-20.0,6.2,3.71,4.91,4.64,5.34,6.14,6.28,7.41,9.25,2.21,9.0,2.16
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORE-T,4_3_0_0,4.84,-10.0,-10.0,11.36,2.87,6.84,4.84,4.21,6.41,3.03,7.31,12.26,2.43,12.26,2.43
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORE-T,5_3_0_0,3.61,-10.0,-10.0,9.51,2.25,5.6,3.64,5.07,4.49,6.01,5.79,10.11,1.9,10.11,1.9
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORE-T,0_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORE-T,5_2_0_0,3.15,-17.0,-18.0,5.6,2.68,4.4,3.86,5.07,4.76,6.0,6.23,7.9,1.75,7.47,1.65
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORE-T,0_1_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORE-T,0_3_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORMB-T,5_2_0_0,3.08,-17.0,-18.0,5.6,2.64,4.4,3.76,5.07,4.6,6.0,6.03,7.9,1.73,7.47,1.63
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORMB-T,4_3_0_0,4.64,-10.0,-10.0,11.36,2.82,6.84,4.64,4.21,6.02,3.03,6.87,12.26,2.4,12.26,2.4
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORMB-T,5_3_0_0,3.52,-10.0,-10.0,9.51,2.22,5.6,3.56,5.07,4.36,6.01,5.58,10.11,1.88,10.11,1.88
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORMB-T,4_2_0_0,3.94,-19.0,-20.0,6.2,3.59,4.91,4.43,5.34,5.81,6.28,6.92,9.25,2.17,9.0,2.12
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 17 OR and IR, Compress 6000 AW-17, Bosch CS7001iAW 17",Bosch CS7001iAW 17 ORMB-T,0_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch Compress 6000 AW-5 AWB,5_1_0_0,4.1,2.0,2.0,,,5.65,2.22,3.92,3.54,2.49,5.35,5.65,2.22,5.65,2.22
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch Compress 6000 AW-5 AWB,5_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch Compress 6000 AW-5 AWB,4_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch Compress 6000 AW-5 AWB,4_1_0_0,5.69,2.0,2.0,,,5.28,3.08,3.22,5.31,1.5,6.79,5.28,3.08,5.28,3.08
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch Compress 6000 AW-5 AWE,5_3_0_0,3.34,-10.0,-10.0,3.57,2.16,2.34,3.29,2.13,4.29,2.52,5.53,4.05,1.85,4.05,1.85
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch Compress 6000 AW-5 AWE,0_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch Compress 6000 AW-5 AWE,4_3_0_0,4.65,-10.0,-10.0,3.88,3.07,2.51,4.69,1.5,5.78,1.23,6.13,4.37,2.76,4.37,2.76
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch Compress 6000 AW-5 AWE,5_2_0_0,3.0,-16.0,-18.0,2.32,2.57,1.79,3.66,2.13,4.54,2.55,5.82,3.37,1.78,3.11,1.61
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch Compress 6000 AW-5 AWE,4_2_0_0,4.04,-17.0,-20.0,2.46,3.56,1.48,4.86,1.13,5.53,1.21,5.75,3.43,2.36,3.08,2.16
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORM-S,5_1_0_0,4.1,2.0,2.0,,,5.65,2.22,3.92,3.54,2.49,5.35,5.65,2.22,5.65,2.22
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORM-S,4_1_0_0,5.69,2.0,2.0,,,5.28,3.08,3.22,5.31,1.5,6.79,5.28,3.08,5.28,3.08
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORM-S,4_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORM-S,5_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORM-S,0_2_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORB-S,5_1_0_0,4.1,2.0,2.0,,,5.65,2.22,3.92,3.54,2.49,5.35,5.65,2.22,5.65,2.22
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORB-S,5_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORB-S,4_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORB-S,4_1_0_0,5.69,2.0,2.0,,,5.28,3.08,3.22,5.31,1.5,6.79,5.28,3.08,5.28,3.08
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORB-S,0_2_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORE-S,4_3_0_0,4.65,-10.0,-10.0,3.88,3.07,2.51,4.69,1.5,5.78,1.23,6.13,4.37,2.76,4.37,2.76
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORE-S,5_3_0_0,3.34,-10.0,-10.0,3.57,2.16,2.34,3.29,2.13,4.29,2.52,5.53,4.05,1.85,4.05,1.85
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORE-S,4_2_0_0,4.04,-17.0,-20.0,2.46,3.56,1.48,4.86,1.13,5.53,1.21,5.75,3.43,2.36,3.08,2.16
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORE-S,5_2_0_0,3.0,-16.0,-18.0,2.32,2.57,1.79,3.66,2.13,4.54,2.55,5.82,3.37,1.78,3.11,1.61
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORE-S,0_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORE-S,0_1_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7000iAW 5 ORE-S,0_3_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7001iAW 5 ORMB-S,4_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7001iAW 5 ORMB-S,5_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7001iAW 5 ORMB-S,4_1_0_0,5.28,2.0,2.0,,,5.28,2.98,3.22,5.01,1.5,6.19,5.28,2.98,5.28,2.98
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CS7001iAW 5 ORMB-S,5_1_0_0,3.9,2.0,2.0,,,5.65,2.19,3.92,3.45,2.49,5.05,5.65,2.19,5.65,2.19
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CSH7000iAW 5 OR,4_2_0_0,4.04,-17.0,-20.0,2.46,3.56,1.48,4.86,1.13,5.53,1.21,5.75,3.43,2.36,3.08,2.16
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CSH7000iAW 5 OR,5_3_0_0,3.34,-10.0,-10.0,3.57,2.16,2.34,3.29,2.13,4.29,2.52,5.53,4.05,1.85,4.05,1.85
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CSH7000iAW 5 OR,0_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CSH7000iAW 5 OR,5_2_0_0,3.0,-16.0,-18.0,2.32,2.57,1.79,3.66,2.13,4.54,2.55,5.82,3.37,1.78,3.11,1.61
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 5 OR, Compress 6000 AW-5, Bosch CS7001iAW 5",Bosch CSH7000iAW 5 OR,4_3_0_0,4.65,-10.0,-10.0,3.88,3.07,2.51,4.69,1.5,5.78,1.23,6.13,4.37,2.76,4.37,2.76
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORB-S,4_3_0_0,5.13,-10.0,-10.0,4.91,3.08,2.92,5.0,1.84,6.99,1.33,8.38,5.43,2.64,5.43,2.64
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORB-S,5_3_0_0,3.65,-10.0,-10.0,4.26,2.24,2.57,3.66,2.11,4.68,2.56,6.14,4.56,1.89,4.56,1.89
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORB-S,0_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORB-S,4_2_0_0,4.53,-17.0,-20.0,3.2,3.61,1.8,5.73,1.19,7.41,1.31,8.16,4.45,2.43,4.07,2.25
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORB-S,5_2_0_0,3.32,-17.0,-19.0,3.01,2.72,1.91,4.24,2.15,5.03,2.61,6.52,4.2,1.75,3.39,1.65
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORE-S,4_1_0_0,6.59,2.0,2.0,,,6.27,3.05,4.09,5.7,1.79,8.77,6.27,3.05,6.27,3.05
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORE-S,5_1_0_0,4.45,2.0,2.0,,,5.6,2.19,3.77,3.86,2.54,5.94,5.6,2.19,5.6,2.19
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORE-S,4_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORM-S,4_2_0_0,4.53,-17.0,-20.0,3.2,3.61,1.8,5.73,1.19,7.41,1.31,8.16,4.45,2.43,4.07,2.25
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORM-S,4_3_0_0,5.13,-10.0,-10.0,4.91,3.08,2.92,5.0,1.84,6.99,1.33,8.38,5.43,2.64,5.43,2.64
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORM-S,5_3_0_0,3.65,-10.0,-10.0,4.26,2.24,2.57,3.66,2.11,4.68,2.56,6.14,4.56,1.89,4.56,1.89
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORM-S,0_10_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORM-S,5_2_0_0,3.32,-17.0,-19.0,3.01,2.72,1.91,4.24,2.15,5.03,2.61,6.52,4.2,1.75,3.39,1.65
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORM-S,0_3_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORM-S,0_1_0_0,,,,,,,,,,,,,,,
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORMS-S,5_2_0_0,3.32,-17.0,-19.0,3.01,2.72,1.91,4.24,2.15,5.03,2.61,6.52,4.2,1.75,3.39,1.65
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORMS-S,4_3_0_0,5.13,-10.0,-10.0,4.91,3.08,2.92,5.0,1.84,6.99,1.33,8.38,5.43,2.64,5.43,2.64
Bosch Thermotechnik GmbH,"Bosch Compress 7000iAW 7 OR and IR, Compress 6000 AW-7, Bosch CS7400iAW 5, Bosch CS7001iAW 7",Bosch CS7000iAW 7 ORMS-S,5_3_0_0,3.65,-10.0,-10.0,4.26,2.24,2.57,3.66,2.11,4.68,2.56,6.14,4.56,1.89,4.56,1.89
