variant_key,file,total_points,-15C,-7C,+2C,+7C,+12C,TOL
Saunier_Duval_Brand_Group_HA_8-7_2_OS_230V_B3___HA_10-7_2_OS_230V_B3_Outdoor_Air_Water_14::HA 8-7.2 OS 230V B3 + HA 10-7.2 WS,Saunier_Duval_Brand_Group_HA_8-7_2_OS_230V_B3___HA_10-7_2_OS_230V_B3_Outdoor_Air_Water_14.json,18,0,2,4,4,4,4
Saunier_Duval_Brand_Group_HA_8-7_2_OS_230V_B3___HA_10-7_2_OS_230V_B3_Outdoor_Air_Water_14::HA 8-7.2 OS 230V B3 + HA 10-7.2 WSB,Saunier_Duval_Brand_Group_HA_8-7_2_OS_230V_B3___HA_10-7_2_OS_230V_B3_Outdoor_Air_Water_14.json,30,2,4,6,6,6,6
Saunier_Duval_Brand_Group_SDH1-040MNA2O_Air_Air_Multi_Split_15::SDH1-040MNA2O + SDHB1-020SNWI + SDHB1-020SNWI,Saunier_Duval_Brand_Group_SDH1-040MNA2O_Air_Air_Multi_Split_15.json,5,0,1,1,1,1,1
Saunier_Duval_Brand_Group_SDH1-040MNA2O_Air_Air_Multi_Split_15::SDH1-040MNA2O + SDHB1-025SNWI + SDHB1-025SNWI,Saunier_Duval_Brand_Group_SDH1-040MNA2O_Air_Air_Multi_Split_15.json,5,0,1,1,1,1,1
Saunier_Duval_Brand_Group_SDH1-070MNA3O_Air_Air_Multi_Split_16::SDH1-070MNA3O + SDHB1-025SNWI + SDHB1-025SNWI + SDHB1-025SNWI,Saunier_Duval_Brand_Group_SDH1-070MNA3O_Air_Air_Multi_Split_16.json,5,0,1,1,1,1,1
Saunier_Duval_Brand_Group_SDH1-080MNA4O_Air_Air_Multi_Split_17::SDH1-080MNA4O + SDHB1-020SNWI + SDHB1-020SNWI + SDHB1-020SNWI + SDHB1-020SNWI,Saunier_Duval_Brand_Group_SDH1-080MNA4O_Air_Air_Multi_Split_17.json,5,0,1,1,1,1,1
Saunier_Duval_Brand_Group_SDH1-080MNA4O_Air_Air_Multi_Split_17::SDH1-080MNA4O + SDHB1-025SNWI + SDHB1-025SNWI + SDHB1-025SNWI + SDHB1-025SNWI,Saunier_Duval_Brand_Group_SDH1-080MNA4O_Air_Air_Multi_Split_17.json,5,0,1,1,1,1,1
Saunier_Duval_Brand_Group_SDHB1-025SNWO_Air_Air_Single_Split_18::SDHB1-025SNWO + SDHB1-025SNWI,Saunier_Duval_Brand_Group_SDHB1-025SNWO_Air_Air_Single_Split_18.json,9,0,1,2,2,2,2
Saunier_Duval_Brand_Group_SDHB1-035SNWO_Air_Air_Single_Split_19::SDHB1-035SNWO + SDHB1-035SNWI,Saunier_Duval_Brand_Group_SDHB1-035SNWO_Air_Air_Single_Split_19.json,9,0,1,2,2,2,2
Senertec_Kraft-Wärme-Energiesysteme_GmbH_SENERTEC_HyPer_WP20H_Outdoor_Air_Water_1::HyPer WP20H,Senertec_Kraft-Wärme-Energiesysteme_GmbH_SENERTEC_HyPer_WP20H_Outdoor_Air_Water_1.json,10,0,2,2,2,2,2
Senertec_Kraft-Wärme-Energiesysteme_GmbH_SENERTEC_HyPer_WP20H_Outdoor_Air_Water_1::HyPer WP20H-S,Senertec_Kraft-Wärme-Energiesysteme_GmbH_SENERTEC_HyPer_WP20H_Outdoor_Air_Water_1.json,10,0,2,2,2,2,2
Senertec_Kraft-Wärme-Energiesysteme_GmbH_SENERTEC_HyPer_WP30H_Outdoor_Air_Water_2::HyPer WP30H,Senertec_Kraft-Wärme-Energiesysteme_GmbH_SENERTEC_HyPer_WP30H_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
Senertec_Kraft-Wärme-Energiesysteme_GmbH_SENERTEC_HyPer_WP30H_Outdoor_Air_Water_2::HyPer WP30H-S,Senertec_Kraft-Wärme-Energiesysteme_GmbH_SENERTEC_HyPer_WP30H_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
Sensei_Polska_Sp__z_o_o__Sensei_ATW_Heat_Pump_Monoblock_10KW_Outdoor_Air_Water_1::HPGM-10BP,Sensei_Polska_Sp__z_o_o__Sensei_ATW_Heat_Pump_Monoblock_10KW_Outdoor_Air_Water_1.json,10,0,2,2,2,2,2
Sensei_Polska_Sp__z_o_o__Sensei_ATW_Heat_Pump_Monoblock_8KW_Outdoor_Air_Water_2::HPGM-8BP,Sensei_Polska_Sp__z_o_o__Sensei_ATW_Heat_Pump_Monoblock_8KW_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump-_R290-_50_Outdoor_Air_Water_10::BLN-050TC3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump-_R290-_50_Outdoor_Air_Water_10.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_006_Outdoor_Air_Water_1::BLN-006TB1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_006_Outdoor_Air_Water_1.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_006_Outdoor_Air_Water_1::BLN-006TD1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_006_Outdoor_Air_Water_1.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_010_Outdoor_Air_Water_2::BLN-010TB1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_010_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_010_Outdoor_Air_Water_2::BLN-010TB3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_010_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_010_Outdoor_Air_Water_2::BLN-010TD1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_010_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_010_Outdoor_Air_Water_2::BLN-010TD3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_010_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_014_Outdoor_Air_Water_3::BLN-014TB1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_014_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_014_Outdoor_Air_Water_3::BLN-014TB3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_014_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_014_Outdoor_Air_Water_3::BLN-014TD1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_014_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_014_Outdoor_Air_Water_3::BLN-014TD3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_014_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_018_Outdoor_Air_Water_4::BLN-018TB1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_018_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_018_Outdoor_Air_Water_4::BLN-018TB3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_018_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_018_Outdoor_Air_Water_4::BLN-018TD1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_018_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_018_Outdoor_Air_Water_4::BLN-018TD3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_018_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_024_Outdoor_Air_Water_5::BLN-024TB3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_024_Outdoor_Air_Water_5.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_024_Outdoor_Air_Water_5::BLN-024TD3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_024_Outdoor_Air_Water_5.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-06_Outdoor_Air_Water_6::BLN-006TC1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-06_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-08_Outdoor_Air_Water_7::BLN-008TC1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-08_Outdoor_Air_Water_7.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-08_Outdoor_Air_Water_7::BLN-008TC3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-08_Outdoor_Air_Water_7.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-12_Outdoor_Air_Water_8::BLN-012TC1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-12_Outdoor_Air_Water_8.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-12_Outdoor_Air_Water_8::BLN-012TC3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-12_Outdoor_Air_Water_8.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-18_Outdoor_Air_Water_9::BLN-018TC1,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-18_Outdoor_Air_Water_9.json,10,0,2,2,2,2,2
SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-18_Outdoor_Air_Water_9::BLN-018TC3,SolarEast_Heat_Pump_Ltd__Air_Source_Heat_Pump_R290-18_Outdoor_Air_Water_9.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8RW-E / HWT-1402S21MM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8RW-E / HWT-1402S21MM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8RW-E / HWT-1402S21MT6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8RW-E / HWT-1402S21MT9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8RW-E / HWT-1402S21SM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8RW-E / HWT-1402S21SM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8RW-E / HWT-1402S21ST6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8RW-E / HWT-1402S21ST9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8W-E / HWT-1402S21MM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8W-E / HWT-1402S21MM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8W-E / HWT-1402S21MT6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8W-E / HWT-1402S21MT9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8W-E / HWT-1402S21SM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8W-E / HWT-1402S21SM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8W-E / HWT-1402S21ST6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4::HWT-1401H8W-E / HWT-1402S21ST9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_AIO_s2_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3::HWT-1401H8RW-E / HWT-1401XWHM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3::HWT-1401H8RW-E / HWT-1401XWHM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3::HWT-1401H8RW-E / HWT-1401XWHT6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3::HWT-1401H8RW-E / HWT-1401XWHT9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3::HWT-1401H8W-E / HWT-1401XWHM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3::HWT-1401H8W-E / HWT-1401XWHM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3::HWT-1401H8W-E / HWT-1401XWHT6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3::HWT-1401H8W-E / HWT-1401XWHT9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401H8_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HRW-E / HWT-1402S21MM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HRW-E / HWT-1402S21MM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HRW-E / HWT-1402S21MT6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HRW-E / HWT-1402S21MT9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HRW-E / HWT-1402S21SM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HRW-E / HWT-1402S21SM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HRW-E / HWT-1402S21ST6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HRW-E / HWT-1402S21ST9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HW-E / HWT-1402S21MM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HW-E / HWT-1402S21MM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HW-E / HWT-1402S21MT6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HW-E / HWT-1402S21MT9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HW-E / HWT-1402S21SM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HW-E / HWT-1402S21SM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HW-E / HWT-1402S21ST6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2::HWT-1401HW-E / HWT-1402S21ST9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_AIO_s2_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1::HWT-1401HRW-E / HWT-1401XWHM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1.json,6,0,1,1,1,1,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1::HWT-1401HRW-E / HWT-1401XWHM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1.json,6,0,1,1,1,1,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1::HWT-1401HRW-E / HWT-1401XWHT6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1.json,6,0,1,1,1,1,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1::HWT-1401HRW-E / HWT-1401XWHT9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1.json,6,0,1,1,1,1,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1::HWT-1401HW-E / HWT-1401XWHM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1.json,6,0,1,1,1,1,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1::HWT-1401HW-E / HWT-1401XWHM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1.json,6,0,1,1,1,1,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1::HWT-1401HW-E / HWT-1401XWHT6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1.json,6,0,1,1,1,1,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1::HWT-1401HW-E / HWT-1401XWHT9W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-1401_Outdoor_Air_Water_1.json,6,0,1,1,1,1,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6::HWT-401HW-E / HWT-602S21MM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6::HWT-401HW-E / HWT-602S21MM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6::HWT-401HW-E / HWT-602S21MT6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6::HWT-401HW-E / HWT-602S21SM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6::HWT-401HW-E / HWT-602S21SM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6::HWT-401HW-E / HWT-602S21ST6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6::HWT-601HW-E / HWT-602S21MM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6::HWT-601HW-E / HWT-602S21MM6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6::HWT-601HW-E / HWT-602S21MT6W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6::HWT-601HW-E / HWT-602S21SM3W-E,TOSHIBA_AIR_CONDITIONING_ESTIA_HWT-401_601_AIO_s2_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
